ticker,shortName,sector,industry,currency,country,marketCap,enterpriseValue,trailingPE,forwardPE,pegRatio,priceToBook,priceToSalesTrailing12Months,enterpriseToEbitda,enterpriseToRevenue,returnOnEquity,returnOnAssets,profitMargins,operatingMargins,grossMargins,ebitdaMargins,debtToEquity,currentRatio,quickRatio,totalDebt,totalCash,ebitda,freeCashflow,operatingCashflow,dividendYield,payoutRatio,fiveYearAvgDividendYield,revenueGrowth,earningsGrowth,earningsQuarterlyGrowth,beta,trailingEps,forwardEps,bookValue,targetMeanPrice,recommendationMean,numberOfAnalystOpinions,sharesOutstanding,floatShares,heldPercentInsiders,roic,net_debt_to_ebitda,fcf_calc,revenue_cagr_3y,share_count_change,price,sma20,sma50,sma200,px_vs_sma50,px_vs_sma200,golden_cross,rsi14,macd_hist,macd_bullish,adx14,atr_pct,bb_position,high_52w,low_52w,pct_from_52w_high,pos_in_52w_range,mom_1m,mom_3m,mom_6m,mom_12m,volatility_ann,max_drawdown_1y,volume_trend,trend_up,mom_12_1,market,fcf_yield,earnings_yield,analyst_upside,score_value,score_quality,score_momentum,score_health,data_coverage,score_total,rank,flags,updated_at
TRN.MI,TERNA,Utilities,Utilities - Regulated Electric,EUR,Italy,18747131904,31458793472.0,17.626415,16.629581,2.14,3.1518219,4.4452925,11.151,7.459,13.828,3.9350000000000005,26.439,45.148998,80.100995,66.89600300000001,172.37,0.964,0.92,14910499840.0,2266500096.0,2821199872.0,-786737472.0,2924499968.0,4.23,74.47,4.17,12.3,0.5,0.007,0.607,0.53,0.56177,2.964,9.86053,2.89474,19.0,2006757872,1406547321.0,0.29851,,,-1111800000.0,,-0.007118164418917772,9.342000007629395,9.725400066375732,9.996300048828125,9.564966716766357,-6.5454221862361495,-2.3310766857779552,True,26.458958991639363,-0.03681510244030409,False,38.45868474322403,1.5711392252487022,-10.021307111942129,10.369999885559082,7.990007400512695,-9.913210118365058,56.80659143301238,-7.275432412035022,-5.5201452373344395,-2.5862223275891605,14.417552829276747,16.002826260064616,-9.913210118365058,0.869818512573642,False,21.692985241311767,Italia,-4.196575113615843,5.673303391529133,5.550524426751613,44.4,68.7,44.0,51.1,100.0,52.6,52.0,Dividendo sostenibile | Ipervenduto,2026-09-08T18:11:06.337517+00:00
GLEN.L,GLENCORE PLC ORD USD0.01,Basic Materials,Other Industrial Metals & Mining,GBp,Switzerland,73706381312,107951620096.0,19.060606,14.448422,0.23,2.3907309,0.24200225,8.534,0.354,16.04,3.168,1.781,2.8010001,3.405,4.153,124.234,1.06,0.325,45732999168.0,3736999936.0,12650000384.0,3196499968.0,5413000192.0,2.08,30.03,3.88,48.6,,,0.522,0.33,0.43534163,2.6309946,627.8682,1.8,20.0,11718025332,9156089292.0,0.13723,1.8412223197233262,3.736531579456427,-290000000.0,-1.1125303074485227,-3.7196521508611524,629.0,586.9768035888671,551.0799017333984,515.5031076049804,14.139528228394326,22.016723220607616,True,72.78710003274676,1.742237114187441,True,19.72080148912173,2.6732798091459027,99.9264284274787,629.0,296.4830322265625,0.0,100.0,12.958462275205985,11.55648875892743,24.16105737068992,119.63287945254262,31.330123500482514,-40.833592873689696,1.0687037078067763,True,106.67441717733664,UK,4.336802202334662,5.246422910163507,-0.17993640699522917,56.1,39.9,67.3,46.8,100.0,52.6,52.0,Trend rialzista | Ipercomprato | Buyback in corso,2026-09-08T18:11:06.337517+00:00
PRX.AS,PROSUS,Consumer Cyclical,Internet Retail,EUR,Netherlands,75864440832,184924553216.0,8.051111,8.314401,1.68,1.675303,7.817047,,19.055,22.213,0.264,119.91799999999999,1.447,46.44,6.45,32.874,2.434,2.391,17707999232.0,15736999936.0,626000000.0,846875008.0,1608999936.0,77.0,4.4299997,,,,,0.783,4.5,4.3575,21.625938,62.32382,1.64706,17.0,2092675224,2659718436.0,0.00852,19.007251916599888,0.8441337761643624,1401000000.0,25.184687571786156,-6.221808487753555,36.22999954223633,37.82199974060059,38.757499847412106,43.45232509613037,-6.52131926756504,-16.621263736557168,False,37.23523122067378,-0.1530227392202121,False,14.34286581849498,2.72838003050712,10.55579449632984,62.18696975708008,36.22999954223633,-41.74020750044427,0.0,-14.712806184910265,-9.19799960724873,-22.336552288990006,-32.00844636471781,34.34451242502084,-41.74020750044427,0.9247939372658386,False,-17.29564017980755,Paesi_Bassi,1.1163003361158155,12.420646044999254,72.02269055329116,58.7,54.0,36.2,64.7,100.0,52.6,52.0,P/E forward basso | ROIC forte | Bilancio solido | Dividendo sostenibile | Lontano dai massimi | Buyback in corso | Upside analisti,2026-09-08T18:11:06.337517+00:00
GALP.LS,GALP ENERGIA-NOM,Energy,Oil & Gas Integrated,EUR,Portugal,16472951808,18180544512.0,13.519232,11.478926,0.95,3.2129798,0.76597,5.488,0.845,24.875,11.109000400000001,5.0869998,18.024999,30.624000000000002,15.405,80.965,1.529,1.113,4598000128.0,2331000064.0,3312999936.0,1967500032.0,2543000064.0,3.2799999999999994,40.89,4.18,35.199999999999996,134.60000000000002,1.419,-0.069,1.56,1.83728,6.564,22.34444,2.11111,18.0,722999283,326318496.0,0.49872002,20.703365060516397,0.8796136598827182,353000000.0,-10.089988914043058,-2.1874334566329923,21.09000015258789,21.00475206375122,19.92277744293213,18.17539789676666,5.858734872681359,16.035974961184895,True,55.27712756618225,-0.1023277611952862,False,17.70036758756796,2.3530655721283376,54.04404693387369,21.93000030517578,13.507862091064453,-3.8303699995372975,90.02628392893783,8.14376625557518,10.798457492049774,10.695411158125602,36.565964213484015,32.283567610890294,-29.19256037020581,0.8521825490474046,True,28.422197957908836,Belgio_Portogallo,11.943821938728032,7.396869881366042,5.948031476226334,49.3,67.9,38.9,50.6,100.0,52.5,56.0,FCF yield elevato | P/E forward basso | ROIC forte | Bilancio solido | Trend rialzista | Buyback in corso,2026-09-08T18:11:06.337517+00:00
CON.DE,CONTINENTAL AG                I,Consumer Cyclical,Auto Parts,EUR,Germany,14236426240,20724000768.0,,11.062655,6.36,3.3879106,0.75665295,7.611,1.101,-8.303001,4.099,-1.4080000000000001,14.337,27.68,14.472,156.749,1.383,0.469,6874999808.0,815000000.0,2723000064.0,749000000.0,1928999936.0,3.73,44.879999999999995,2.7,-11.3,-45.9,-0.459,1.321,-2.06,6.43426,21.01,77.625,2.07692,12.0,200005983,108000000.0,0.46,2.5878696956708103,2.8291404612159328,1118000000.0,-20.668164921557665,0.0,71.18000030517578,69.54499969482421,70.76999984741211,66.58616830825805,0.5793421769784812,6.8990784627383395,True,54.57948811098465,0.30461567533427186,True,16.292462558831527,2.453448391339545,83.80070104495951,75.9800033569336,51.57499313354492,-6.317455698453567,80.33189493541903,4.216686859055496,3.851764450517181,15.921991351796905,31.83741883281477,31.7958278322726,-23.173674511130304,0.9363166372237471,False,27.620731973759273,Germania,5.261151832441904,,9.054509226175966,58.2,41.8,68.4,36.2,100.0,52.5,56.0,P/E forward basso | Ricavi in calo,2026-09-08T18:11:06.337517+00:00
SAND.ST,Sandvik AB,Industrials,Specialty Industrial Machinery,SEK,Sweden,504764891136,532927021056.0,30.007458,29.588234,2.37,5.0266695,3.909391,18.178,4.128,17.908001000000002,8.124,13.05,19.686002,40.335,22.705999,42.909,1.639,0.828,43121000448.0,3620000000.0,29316999168.0,14508099584.0,20657000448.0,1.53,44.709998,2.29,23.7,62.9,0.628,1.326,13.41,13.6,80.053,389.4762,2.61905,21.0,1254385923,1023867485.0,0.18391001,12.820562897827681,1.120848869219779,15382000000.0,2.4182309478812503,0.0,402.3999938964844,377.1300018310547,373.1579998779297,355.6143780517578,7.836357261031668,13.156277904465718,True,64.79699967478966,1.560263517805918,True,19.28089278028559,2.525900234863772,92.74046257754061,411.79998779296875,235.8572235107422,-2.282660071668141,94.65735693375488,10.156038144885393,8.786158566170466,11.598587980910713,71.686517207169,30.321780975254775,-18.528409435341786,0.9196317769480121,True,61.53047906228361,Nordics,2.874229138906384,3.3325048726219997,-3.211678452412936,41.7,52.3,62.8,57.3,100.0,52.5,56.0,Trend rialzista,2026-09-08T18:11:06.337517+00:00
A2A.MI,A2A,Utilities,Utilities - Diversified,EUR,Italy,7314262016,13631178752.0,10.627273,11.071649,0.84,1.406739,0.47085503,6.538,0.878,11.337,3.6089999999999995,4.423,6.5120004,16.499001,13.422,113.764,1.163,0.852,7414000128.0,1596999936.0,2084999936.0,-214375008.0,1676000000.0,4.49,47.47,5.16,31.4,-13.100000000000001,-0.129,0.796,0.22,0.21117,1.662,2.87714,2.0,7.0,3128426632,1420993945.0,0.5,8.195605951845994,2.3936832740213525,95000000.0,-15.705379771709161,-0.13237192424697675,2.3380000591278076,2.2977499961853027,2.3076999950408936,2.2885385143756865,1.312998403259824,2.16127211499495,True,55.23983241034005,0.001113609804955182,True,14.238873291190837,1.7021547508325037,84.84610167612377,2.5995287895202637,2.015493869781494,-10.060620657358466,55.220360709007934,0.5591402656977662,4.655330933850577,2.4226016741632606,16.331837726633537,23.607389537982467,-17.21731775603047,0.8704941902278174,False,15.77269746093577,Italia,-2.9309178086737,9.409751683239906,23.05987712734783,63.2,42.4,50.7,54.5,100.0,52.5,56.0,P/E forward basso | Dividendo sostenibile,2026-09-08T18:11:06.337517+00:00
HSBA.L,HSBC HOLDINGS PLC ORD $0.50 (UK,Financial Services,Banks - Diversified,GBp,United Kingdom,269750091776,-110656438272.0,15.142308,11.155714,0.95,2.116995,4.0003276,,-1.641,13.104999000000001,0.782,37.797,58.768004,0.0,0.0,,,,837577998336.0,1219653009408.0,,,-70560997376.0,3.53,52.63999700000001,5.05,25.4,,0.672,0.571,1.04,1.4116533,7.438846,1483.1885,2.58824,17.0,17129164646,16978800440.0,0.00198,,,25105000000.0,9.753298884807426,-4.437128996356909,1574.800048828125,1532.8000427246093,1516.5892626953125,1328.645327758789,3.838269699296104,18.52674419023166,True,62.80377315300951,5.174453556327656,True,11.852737837165993,1.778366614348242,92.92612522047794,1597.296142578125,963.8646850585938,-1.408385906053089,96.44853543616337,2.988658105914155,21.764529992135806,26.538325802622474,62.45733307031072,26.513124320436148,-18.133089704978268,0.8548613963847627,True,59.46867496439656,UK,9.306762357229205,6.604013073832602,-5.8173448049037795,45.8,52.4,57.1,58.0,100.0,52.4,60.0,FCF yield elevato | P/E forward basso | Trend rialzista | Buyback in corso,2026-09-08T18:11:06.337517+00:00
ADS.DE,adidas AG                     N,Consumer Cyclical,Footwear & Accessories,EUR,Germany,25883047936,30650279936.0,18.979462,12.671041,0.55,4.345718,0.9939345,11.505,1.177,24.324,6.6989996,5.2950002000000005,8.513,51.576,10.229999600000001,94.127,1.391,0.574,5977999872.0,1562000000.0,2664000000.0,952300032.0,2311000064.0,1.9,35.900003000000005,1.09,13.3,-2.4,-0.038,1.192,7.79,11.66834,34.022,201.59286,1.73333,28.0,175062879,169016207.0,0.06863,15.491934580116942,1.3335437046386873,274000000.0,3.2959181527404846,0.06493116481067762,147.85000610351562,153.32999954223632,167.2309997558594,155.60256645202637,-11.589354653526007,-4.982283085222072,True,35.880718648800325,0.14357070566908092,True,43.31201924843947,2.8898499146488486,15.625545172190133,191.3097381591797,128.43960571289062,-22.716947121376172,30.87380228951738,-9.87503605417861,-14.090644474128599,6.1858721637779945,-17.26192636339813,33.63716147628564,-49.80768119603602,0.7757478503474434,False,-7.386890309219519,Germania,3.679242237447131,5.268853247789637,36.349578409118834,52.8,53.6,50.9,51.2,100.0,52.3,61.0,ROIC forte | Upside analisti,2026-09-08T18:11:06.337517+00:00
ABBN.SW,ABB LTD N,Industrials,Electrical Equipment & Parts,CHF,Switzerland,146676154368,147179995136.0,36.809093,27.847557,2.1,11.369463,4.1025996,20.59,4.117,32.574999999999996,8.951,14.086000000000002,16.908,40.247001999999995,19.993,55.751,1.429,0.818,9146000384.0,5856999936.0,7148000256.0,1570499968.0,5904999936.0,1.19,43.2,2.13,14.2,8.200000000000001,0.07,1.008,2.2,2.9079752,7.122588,82.39543,2.84,25.0,1811263902,1813983600.0,0.00028,22.95023184498937,0.625175611126721,4468000000.0,4.101688440859852,-1.090792357844994,80.9800033569336,80.15299949645996,81.23439987182617,72.16803678512574,-0.3131635308366576,12.210345416551572,True,53.90841518979233,-0.018920483234620145,False,22.041069913522946,2.249066531194601,60.32238654365322,88.55999755859375,53.311073303222656,-8.559162613622506,78.49581409422687,-0.9540102237243331,1.733674509128491,23.72536499073068,53.48969912119712,27.611490428420773,-13.843715949432344,0.7653399764075525,False,54.44370934492145,Svizzera,1.0707261686584226,2.716720023500715,1.7478718009280358,35.0,58.8,61.2,58.3,100.0,52.2,62.0,ROIC forte | Bilancio solido,2026-09-08T18:11:06.337517+00:00
RYA.IR,RYANAIR HOLDINGS PLC,Industrials,Airlines,EUR,Ireland,23739795456,21020200960.0,12.782123,12.326789,5.21,2.5079467,1.5226797,6.143,1.348,22.408001,7.024,12.132,13.125,27.925,21.945999999999998,1.919,0.79,0.369,181900000.0,2803500032.0,3421600000.0,-217737504.0,3440100096.0,1.71,23.48,,1.0999999999999999,-33.1,-0.344,0.958,1.79,1.85612,9.123,29.33889,1.55556,18.0,1037578516,953019144.0,0.04216,24.91795923517291,-0.32387534228713,1802500000.0,12.992237786800963,-1.8739442281618168,22.8799991607666,23.504999732971193,24.735055236816407,25.80117624282837,-7.49970460259447,-11.321875617487521,False,41.31737842890484,0.006190384082898626,True,24.80335749732064,2.89674929183528,27.928548956262894,29.537992477416992,21.831501007080078,-22.540439475501593,13.60538914137908,-8.40672706145984,-2.9196121546040232,-9.652857764646317,-3.7536119347132635,34.520384506277836,-26.090098967385288,0.7939877286936171,False,4.6531151267465765,Irlanda_Austria,-0.9171835722155264,7.823426515297967,28.229419039091397,61.8,53.6,35.8,57.5,100.0,52.2,62.0,ROIC forte | Bilancio solido | Upside analisti,2026-09-08T18:11:06.337517+00:00
ASM.AS,ASM International N.V.,Technology,Semiconductor Equipment & Materials,EUR,Netherlands,41178079232,41122648064.0,38.569466,27.647635,1.21,9.264215,12.2408085,35.61,12.224,26.798,11.4580005,31.929000000000002,32.169998,51.834,34.327999999999996,1.585,2.169,1.651,70500000.0,1180099968.0,1154800000.0,235275008.0,986700032.0,38.0,14.87,0.61,20.0,41.5,0.41,1.52,21.81,30.42575,90.801,1122.7368,1.68421,19.0,48951592,46646993.0,0.047340002,24.204090235960862,-0.8607239972807614,592600000.0,9.590050818225349,-0.44048394249381895,841.2000122070312,838.1700012207032,859.97,759.7939672851562,-2.182632858468181,10.714226280678375,True,51.50660853833158,1.0799669307459094,True,12.45096482361872,4.020466466063946,51.97235300646421,1079.0,422.8536682128906,-22.038923799163,63.75808622669792,-1.4988276104178855,-7.2137618729405055,19.17515890631092,99.12169409939872,47.7000170361714,-42.304736900750484,0.7032093150998938,False,100.62052170981661,Paesi_Bassi,0.5713598409348943,2.5927245142569513,33.46847167230882,41.6,56.6,54.9,59.5,100.0,52.1,64.0,ROIC forte | Bilancio solido | Dividendo sostenibile | Upside analisti,2026-09-08T18:11:06.337517+00:00
OR.PA,L'OREAL,Consumer Defensive,Household & Personal Products,EUR,France,206677377024,217494781952.0,32.98216,26.04537,2.34,6.107327,4.556902,21.015,4.795,19.409001,9.514,13.904001,21.294,74.380994,22.819,49.316,0.969,0.582,16712599552.0,4048800000.0,10349500416.0,6398387712.0,8988399616.0,1.87,61.12,1.56,5.800000000000001,5.4,0.053,0.89,11.77,14.90476,63.563,418.41666,2.0,24.0,532399204,226599683.0,0.57228,17.32157655384216,0.1917919658886894,7161600000.0,4.810457834032511,-0.09900451032525126,388.20001220703125,383.4250015258789,382.9970007324219,371.19890823364256,1.3584992740568236,4.580052256696754,True,53.80221519796736,-0.0876952878571553,False,12.891548400318328,2.0143960614884255,73.18702118881161,395.33355712890625,338.2548828125,-1.8044369857398546,87.50225893066232,0.5960140831626548,1.0805948563913592,9.028049193569409,1.9776657513916884,25.66620670086705,-23.14514833959557,0.8224985226428112,True,1.3816516682290336,Francia,3.0958336147535874,3.031942116586664,7.783783318598636,24.1,70.8,56.6,63.2,100.0,52.1,64.0,ROIC forte | Bilancio solido | Trend rialzista,2026-09-08T18:11:06.337517+00:00
SAN.PA,SANOFI,Healthcare,Drug Manufacturers - General,EUR,France,89495732224,108267847680.0,23.055555,8.220363,29.47,1.2931706,1.8294678,7.994,2.213,5.7090000000000005,5.093,8.091,21.033001000000002,73.452,27.685,33.89,0.987,0.487,23576000512.0,6350000128.0,13543000064.0,6298999808.0,11838000128.0,5.44,127.16000000000001,4.06,14.6,-91.2,-0.913,0.28,3.24,9.08719,57.765,94.2787,2.08333,23.0,1198068685,1080143093.0,0.10313,6.725043179490263,1.01546598285119,7212000000.0,4.821973515282685,-3.665478177566661,74.69999694824219,77.01449966430664,76.3349998474121,76.1703762435913,-2.141878433795985,-1.930382082723181,True,39.3315628260334,-0.3141824989861031,False,11.089661206014883,2.024781889626185,2.2296529142440096,85.65125274658203,71.7958984375,-12.78586762851155,20.960117265558363,-0.8099862304164374,-1.723464216775572,3.3632100001498966,-1.7482964137259915,23.509941133241476,-27.796890390890148,0.6936006960389719,False,-0.9383101833095542,Francia,7.038324232304345,4.337349502104807,26.209777579138894,60.6,42.7,46.2,63.0,100.0,52.0,66.0,P/E forward basso | Buyback in corso | Upside analisti,2026-09-08T18:11:06.337517+00:00
REL.L,RELX PLC ORD 14 51/116P,Industrials,Specialty Business Services,GBp,United Kingdom,44539015168,53707857920.0,20.408,16.23631,1.23,36.031075,4.582203,16.315,5.525,131.864,13.123000000000001,23.271998999999997,32.006,66.42,33.867999999999995,709.641,0.449,0.394,8906000384.0,220000000.0,3292000000.0,2232375040.0,2880999936.0,2.68,54.09,2.0,2.7,24.3,0.202,0.265,1.25,1.57117,0.708,3391.2441,,16.0,1745943248,1734646732.0,0.00466,24.040083427412412,1.935973955507325,2311000000.0,3.8883172385113296,-1.9871553683527332,2551.0,2588.5,2553.235185546875,2621.126372680664,-0.08754326900740628,-2.675428907647248,False,46.38526165550828,-7.611456787612788,False,7.2750766761090855,3.308299285573572,33.85400628125394,3556.07568359375,2012.4769287109375,-28.263619028997333,34.88750360711105,-2.8930338789493693,0.12545272026955878,-3.5652598535569124,-26.739500205431522,35.44812640630879,-51.310071899271556,0.9343358559634573,False,-23.84646632648215,UK,5.012178719218509,4.900039200313603,32.93783222265778,47.9,81.0,33.8,32.5,100.0,52.0,66.0,ROIC forte | Upside analisti,2026-09-08T18:11:06.337517+00:00
GEBN.SW,GEBERIT N,Industrials,Building Products & Equipment,CHF,Switzerland,18379571200,19565123584.0,30.100687,27.078785,3.14,16.582005,5.728043,21.161,6.098,54.099,14.014,19.413,24.618000000000002,73.067003,28.815,134.428,1.644,0.755,1490000000.0,155600000.0,924600000.0,482224992.0,851800000.0,2.29,68.4,2.35,6.5,12.4,0.11,1.043,18.87,20.97583,34.254,579.0,2.94118,17.0,32358401,32228644.0,0.0054900004,27.142485285515498,0.8305432552111459,702000000.0,-2.3030946726105173,0.11001140857926917,568.0,563.4700012207031,544.2600024414063,558.8500679016113,4.361885395234322,1.6372785159971759,False,56.35101544011557,-1.9900642913151305,False,20.74118024288745,1.7989396059664517,56.69196990845759,638.6295776367188,493.3999938964844,-11.059553160391832,51.3669489247792,1.1756279477946219,12.698412698412698,1.5442262010630037,0.4572552830370169,21.72493259763078,-22.740817028497773,0.953607008718759,True,-0.718372664757605,Svizzera,2.6237009925454626,3.322183310965627,1.936619718309851,35.9,73.4,45.8,52.0,100.0,52.0,66.0,ROIC forte | Bilancio solido,2026-09-08T18:11:06.337517+00:00
ATCO-A.ST,Atlas Copco AB ser. A,Industrials,Specialty Industrial Machinery,SEK,Sweden,1018655997952,1024919666688.0,38.311928,32.574104,2.21,9.582377,5.995021,24.271,6.032,25.698,10.741,15.665000000000001,20.565,42.187999999999995,24.853,33.668,1.272,0.864,35858001920.0,14709000192.0,42228998144.0,25972000768.0,30532999168.0,1.46,54.949999999999996,1.55,9.1,8.0,0.082,1.072,5.45,6.41,21.79,218.4762,1.7619,21.0,3317744716,3947466562.0,0.00029,20.937815955961394,0.4379792205435325,26379000000.0,6.0047573078785055,-0.0005431964039348536,208.8000030517578,205.0824996948242,200.64100036621093,181.94765548706056,4.0664683044118854,14.75828171174587,True,58.44653456392669,-0.4851378326671698,False,19.836920665056077,2.034269198292232,73.5595616580779,211.5,148.20582580566406,-1.2765943017693515,95.73420937612327,-0.3816808341898237,16.48535735105039,21.213640780612074,41.29007584010749,28.31161158223918,-24.937658751187342,0.8686684960707565,True,41.67175667429731,Nordics,2.54963410810092,2.610153161699406,4.634193872997039,32.2,60.7,62.7,55.5,100.0,51.9,69.0,ROIC forte | Bilancio solido | Trend rialzista,2026-09-08T18:11:06.337517+00:00
DBK.DE,DEUTSCHE BANK AG              N,Financial Services,Banks - Regional,EUR,Germany,67174252544,-23224524800.0,10.8662615,9.340081,1.72,0.852205,2.2049649,,-0.762,8.891,0.48900000000000005,22.715001,33.400002,0.0,0.0,,,,544725991424.0,636277030912.0,,,-17728000000.0,2.81,30.43,2.72,8.7,18.8,0.097,0.996,3.29,3.82759,41.95,33.88972,2.22222,18.0,1879000000,1795346920.0,0.08712,,,46621000000.0,6.389517926644728,-2.2208065653997355,35.75,33.866499519348146,32.42399974822998,29.547292404174804,10.257834559573675,20.99247372983928,True,73.74807213532038,0.14941112583487925,True,30.17971414029521,2.097624290248785,91.87936596586786,35.75,23.88817024230957,0.0,100.0,8.695654191017411,31.943166288916135,34.94080963063173,23.392418296522898,31.50978492797087,-26.767224402082192,0.9502656116411312,True,14.696764105505487,Germania,69.40307965386387,9.202797116561202,-5.203580419580433,65.6,38.3,58.4,40.6,100.0,51.9,69.0,FCF yield elevato | P/E forward basso | Trend rialzista | Ipercomprato | Buyback in corso,2026-09-08T18:11:06.337517+00:00
ACA.PA,CREDIT AGRICOLE,Financial Services,Banks - Regional,EUR,France,56335527936,-336268230656.0,9.245049,7.5104055,4.18,0.80495685,2.164753,,-12.921,8.612,0.30899997999999995,25.315001999999996,43.591,0.0,0.0,,,,639134007296.0,1041207984128.0,,,-7903000064.0,9.01,55.86,7.99,-6.3,-14.799999999999999,-0.201,0.807,2.02,2.48655,23.2,20.70588,2.41176,17.0,3016628342,906102528.0,0.69498,,,17895000000.0,8.349051105717464,0.02393833948866053,18.674999237060547,19.168499851226805,18.63999988555908,16.878319096565246,0.18776476242674534,10.644899709598011,True,45.328964072790534,-0.09231072537090079,False,23.598535548852528,1.5883404922036308,30.696832819527692,20.200000762939453,14.482246398925781,-7.549512219211385,73.3286631640397,-4.743689502120219,14.465207635613764,16.874810837936536,22.503444482646962,21.248261093089283,-16.688568702410777,0.9335299488078229,True,27.24713398476718,Francia,31.76503470479521,10.816600323048585,10.874863967379289,74.2,40.7,43.3,43.3,100.0,51.8,71.0,FCF yield elevato | P/E forward basso | Dividendo sostenibile | Trend rialzista,2026-09-08T18:11:06.337517+00:00
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,Consumer Cyclical,Restaurants,USD,United Kingdom,51910561792,61317050368.0,25.655462,18.646097,1.57,6.5262933,1.070652,16.094,1.265,26.883000000000003,7.289,4.162,6.701,72.407997,7.858,113.105,0.698,0.622,9130999808.0,523000000.0,3809999872.0,1974125056.0,3617999872.0,2.21,55.92,2.93,10.7,16.3,0.163,0.649,1.19,1.63734,4.678,38.35294,2.5,17.0,1700313227,1691099650.0,0.00121,15.316385784478756,1.545520231213873,2474000000.0,17.37612434589726,0.011061017813274177,30.530000686645508,31.283500003814698,31.676799850463865,30.561571054458618,-3.6203125607133124,-0.10330086682014405,True,42.65563528007538,-0.043269475372799404,False,16.0555528182807,2.8231861758314167,27.992541023139754,34.69011688232422,26.96296501159668,-11.992223058200269,46.1623601389496,-5.771607256684142,-6.133283181987926,0.7336847466486773,-9.573455287184618,27.137405497324863,-24.20911897268434,0.823628754506577,False,-3.8018480305004765,UK,3.8029352560469394,3.8978054653625027,25.623777063249186,47.0,54.9,51.5,54.8,100.0,51.7,72.0,ROIC forte | Upside analisti,2026-09-08T18:11:06.337517+00:00
FORTUM.HE,Fortum Corporation,Utilities,Utilities - Renewable,EUR,Finland,19165569024,20847978496.0,23.217392,21.701143,13.9,2.3537192,3.4916322,16.313,3.798,9.993,3.9079999999999995,15.065999999999999,9.520000000000001,39.424,23.283,47.478,2.808,2.202,3905999872.0,2172999936.0,1278000000.0,785374976.0,863000000.0,3.49,80.43,6.7,15.4,4.8,0.048,0.088,0.92,0.98428,9.075,17.97222,3.83333,18.0,897264465,412669873.0,0.5295,8.824541430724613,1.281445448227936,341000000.0,-13.743932194557152,0.0,21.360000610351562,20.317249870300294,20.02629997253418,19.691924724578858,6.659745632725644,8.470862595217344,True,64.83871242828812,0.10751792508525743,True,18.332839791182955,2.3043173666920977,103.84955562750659,22.6299991607666,14.154523849487305,-5.612013245748693,85.01560675039777,10.24516444052419,2.5936643777261237,11.994438076296031,50.85433173751748,29.637309175467152,-15.51037760363001,0.9857459001057564,True,40.609167296993284,Nordics,4.097843247004655,4.30711597581675,-15.860395662675042,40.4,48.3,63.4,61.5,100.0,51.7,72.0,Trend rialzista,2026-09-08T18:11:06.337517+00:00
SHEL.L,SHELL PLC ORD EUR0.07,Energy,Oil & Gas Integrated,GBp,United Kingdom,200355774464,236704579584.0,10.480539,9.930148,1.57,1.471306,0.67550606,4.109,0.798,14.341000000000001,6.3950000000000005,8.756,16.691,26.093,19.422,40.2,1.435,0.985,73075998720.0,31374000128.0,57605001216.0,21458374656.0,49139998720.0,3.32,32.819998,3.7,44.7,220.00000000000003,2.005,-0.22,3.34,3.5251236,23.791788,3767.1619,2.16667,17.0,5723633202,5432212017.0,0.00053,9.530585046880496,0.8120323309332204,23916000000.0,-11.213347820720298,-6.481336388435754,3500.5,3390.520947265625,3262.2625,3090.6364697265626,7.302830474249089,13.261460358995226,True,65.78342957326137,4.85830424488983,True,13.719833512633711,1.7924777122844164,96.4428244936124,3582.366943359375,2561.3037109375,-2.285275200831438,91.98218672851498,6.813259639532898,8.082889001174376,9.171144955389444,31.423347300569084,22.864439749322035,-19.82256297545725,1.0686254303337002,True,24.610087661036186,UK,10.71013536465636,9.541494001405843,7.617823168118831,58.5,51.3,37.6,61.4,100.0,51.6,74.0,FCF yield elevato | P/E forward basso | Bilancio solido | Trend rialzista | Buyback in corso,2026-09-08T18:11:06.337517+00:00
EDP.LS,"EDP, SA",Utilities,Utilities - Diversified,EUR,Portugal,19611324416,45099024384.0,16.358622,15.327948,2.59,1.6207721,1.2478756,11.639,2.87,8.866,2.4030002,7.460999999999999,13.859999,40.550998,24.656,145.948,1.091,0.847,24550586368.0,3207435008.0,3874842112.0,-948416000.0,3470640128.0,4.37,70.809996,4.72,4.0,28.599999999999998,0.26,0.575,0.29,0.3095,2.927,5.14773,1.72727,22.0,4133921624,2547507695.0,0.28244,7.368662311234206,3.8025864636000177,-1004264000.0,-8.912027081054086,-0.7201923089120377,4.74399995803833,4.634999942779541,4.5676399612426755,4.252267421483993,3.86107482840381,11.564007806045451,True,61.768838251388516,0.0022661039122216647,True,18.92460543450027,1.6905313627960088,91.47168991553133,4.74399995803833,3.539598226547241,0.0,100.0,5.987491866282757,8.310498495132457,15.239782852420891,30.986085815209876,22.792927101466205,-16.76028562941446,0.8497708837774569,True,24.99859394892712,Belgio_Portogallo,-4.836062980153599,6.112984333276971,8.51032979622146,51.7,42.3,64.4,47.1,100.0,51.4,75.0,Dividendo sostenibile | Trend rialzista,2026-09-08T18:11:06.337517+00:00
